time,FL_thigh_pos,FL_calf_pos,FR_thigh_pos,FR_calf_pos,RL_thigh_pos,RL_calf_pos,RR_thigh_pos,RR_calf_pos,FL_thigh_vel,FL_calf_vel,FR_thigh_vel,FR_calf_vel,RL_thigh_vel,RL_calf_vel,RR_thigh_vel,RR_calf_vel
0.1,0.850680190314727,-1.728015634179915,1.5095646136410372,-1.5608321261050986,1.37145360284792,-1.5667330222583071,0.7634928334439599,-1.7199463880737427,-2.1958644323233285,-2.3248832714447536,0.17288246787526002,-1.5799467918633727,1.7866642394520942,-1.7999167387134658,-1.2336831601901466,-2.7174394511639672
0.2,0.7706419169794335,-1.8204066359098634,1.4065759778666937,-1.6552714654711465,1.470354673127806,-1.7310375454819071,0.7718056644256057,-1.8170021385976132,-0.570611588744705,-0.14116818883807872,-0.7594752421185045,-0.9684278652276924,6.98737136448965,-11.155586707175791,-0.4377659061687787,0.08969740753262023
0.30000000000000004,0.6439324398866295,-2.2549355261785933,1.622144493870833,-2.1922090737650093,1.4482966736084861,-2.183455339094772,0.5592513050660458,-2.1700518615490454,1.5310555220341497,-2.135751018634006,2.4352585900318853,-0.6342262609031555,0.7329285338758205,0.6102994160668611,1.7299980253530691,-1.9781237848357471
0.4,0.7817941303481334,-2.2412485603707077,1.5916859961626169,-2.0089670809961295,1.4035940705729806,-1.9975940301677058,0.7087659553035097,-2.116954160487615,1.183555986429854,1.6765096456090027,-1.4285686166991562,2.9010951846934123,-0.8261063979197723,2.4557375739073155,1.1647141916961083,1.5896187826705668
0.5,0.8740234491900378,-2.093624473956494,1.4904505354145072,-1.786610087562794,1.367957818392638,-1.8106341228683547,0.7879234685669148,-2.0005601153827732,0.7001116904768478,0.6966563166004001,-0.4188573308311973,1.0740146695248907,0.014755630870249614,1.0642938742688788,0.38119492304420727,0.5354912466274729
0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.9146746556597073,-2.1454884823867886,1.5264433285654933,-1.8483431877650462,1.3846909809357648,-1.8095363885664972,0.7773430986493061,-2.0327464195286438,-0.3433266605730127,-0.0999416341352588,0.1968906721690578,-0.45383995360461926,0.004751721086637906,-0.39827469014592887,-0.1374583071968115,-0.27886825268445214
0.8,0.8685521694506343,-2.1233605685267016,1.5312259569686792,-1.8716559527908891,1.3845336789399223,-1.8473691622320683,0.7659837444919917,-2.0496404311781995,-0.5010101066063775,0.45475684955822604,-0.06944403381890724,-0.07782580318000454,0.015392899918854785,-0.35384036531200214,-0.11240414437119253,-0.07730705448767883
0.9,0.8242636792132259,-2.0735166117063577,1.5201104249184576,-1.8764214477805314,1.3899413497523698,-1.880939515289598,0.7515566077294326,-2.0533780960954626,-0.36594528466835685,0.4626059802011202,-0.10627318604179314,-0.0884331092217574,0.08590749276397305,-0.31738028543725016,-0.17931865851682666,-0.023341197272492065
1.0,0.7968036674658353,-2.038347539517596,1.512238794973878,-1.8885815275648243,1.4000339419338925,-1.9094348335626126,0.7332474048218479,-2.056302011327418,-0.19195287637888503,0.23836340652935473,-0.04638518918394541,-0.1410870717018241,0.09636811622594801,-0.23666986122972156,-0.16831717579934402,-0.037024918826499165
1.1,0.7845904241277866,-2.024171812195339,1.510331674376305,-1.900519162270726,1.4068117122650556,-1.925780583002159,0.721103579264383,-2.0599405288089336,-0.06005663976266731,0.061390491267655944,0.001975537075111,-0.08205085650114974,0.03467884049159256,-0.08589303084799649,-0.06720767646118049,-0.03047094931198968
1.2,0.7838795623542401,-2.023873947659046,1.5116057349381968,-1.9037348885288514,1.4070683353940214,-1.9267560125536107,0.7198290213125988,-2.061724283308445,0.04044499448538205,-0.04617328786483266,0.019565675436862884,0.013511784490675138,-0.02366708462741221,0.05708704831211364,0.03363972479174873,-0.004291933410422111
