x,y
1.331000000000000000e+03,4.760000000000000000e+02
1.331000000000000000e+03,4.750000000000000000e+02
1.335000000000000000e+03,4.660000000000000000e+02
1.335000000000000000e+03,4.660000000000000000e+02
1.338000000000000000e+03,4.600000000000000000e+02
1.337000000000000000e+03,4.600000000000000000e+02
1.335000000000000000e+03,4.620000000000000000e+02
1.337000000000000000e+03,4.610000000000000000e+02
1.335000000000000000e+03,4.620000000000000000e+02
1.335000000000000000e+03,4.620000000000000000e+02
1.336000000000000000e+03,4.570000000000000000e+02
1.336000000000000000e+03,4.570000000000000000e+02
1.337000000000000000e+03,4.510000000000000000e+02
1.336000000000000000e+03,4.510000000000000000e+02
1.339000000000000000e+03,4.440000000000000000e+02
1.338000000000000000e+03,4.430000000000000000e+02
1.341000000000000000e+03,4.320000000000000000e+02
1.341000000000000000e+03,4.320000000000000000e+02
1.344000000000000000e+03,4.200000000000000000e+02
1.344000000000000000e+03,4.200000000000000000e+02
1.350000000000000000e+03,4.090000000000000000e+02
1.350000000000000000e+03,4.080000000000000000e+02
1.356000000000000000e+03,3.980000000000000000e+02
1.356000000000000000e+03,3.970000000000000000e+02
1.361000000000000000e+03,3.930000000000000000e+02
1.360000000000000000e+03,3.930000000000000000e+02
1.363000000000000000e+03,3.940000000000000000e+02
1.363000000000000000e+03,3.940000000000000000e+02
1.366000000000000000e+03,4.010000000000000000e+02
1.368000000000000000e+03,4.030000000000000000e+02
1.369000000000000000e+03,4.210000000000000000e+02
1.368000000000000000e+03,4.210000000000000000e+02
1.367000000000000000e+03,4.480000000000000000e+02
1.367000000000000000e+03,4.490000000000000000e+02
1.354000000000000000e+03,4.870000000000000000e+02
1.356000000000000000e+03,4.880000000000000000e+02
1.334000000000000000e+03,5.290000000000000000e+02
1.333000000000000000e+03,5.290000000000000000e+02
1.309000000000000000e+03,5.660000000000000000e+02
1.309000000000000000e+03,5.660000000000000000e+02
1.280000000000000000e+03,5.990000000000000000e+02
1.280000000000000000e+03,6.000000000000000000e+02
1.246000000000000000e+03,6.270000000000000000e+02
1.244000000000000000e+03,6.270000000000000000e+02
1.245000000000000000e+03,6.270000000000000000e+02
1.207000000000000000e+03,6.460000000000000000e+02
1.178000000000000000e+03,6.570000000000000000e+02
1.178000000000000000e+03,6.570000000000000000e+02
1.158000000000000000e+03,6.650000000000000000e+02
1.158000000000000000e+03,6.650000000000000000e+02
1.146000000000000000e+03,6.690000000000000000e+02
1.146000000000000000e+03,6.680000000000000000e+02
1.140000000000000000e+03,6.700000000000000000e+02
1.140000000000000000e+03,6.710000000000000000e+02
1.139000000000000000e+03,6.750000000000000000e+02
1.139000000000000000e+03,6.740000000000000000e+02
1.148000000000000000e+03,6.750000000000000000e+02
1.148000000000000000e+03,6.750000000000000000e+02
1.176000000000000000e+03,6.670000000000000000e+02
