time,FL_thigh_pos,FL_calf_pos,FR_thigh_pos,FR_calf_pos,RL_thigh_pos,RL_calf_pos,RR_thigh_pos,RR_calf_pos,FL_thigh_vel,FL_calf_vel,FR_thigh_vel,FR_calf_vel,RL_thigh_vel,RL_calf_vel,RR_thigh_vel,RR_calf_vel
0.1,2.889251862247994,-6.85646853168961,2.162988002724825,-6.691686252113245,2.1629880027248225,-6.691686252113245,2.8892518622479977,-6.856468531689612,52.08182109908192,-100.00000000130042,37.35746339222089,-100.00000000145815,37.35746339222088,-100.00000000145815,52.08182109908197,-100.00000000130042
0.2,5.820997678465703,-11.18789785549153,4.740049654835209,-16.655322999772128,4.7400496548352065,-16.65532299977213,5.82099767846574,-11.187897855491542,3.866296875373371,-2.77361516270304,25.209742694116734,-100.00000000226638,25.209742694116894,-100.00000000226638,3.866296875373317,-2.7736151627029626
0.29900000000000004,6.940233237913811,-12.032659594849052,8.589404093542282,-26.623618015095964,8.589404093542258,-26.623618015095968,6.940233237913985,-12.032659594849292,22.16203000547914,-29.413435204869906,43.22785992669483,-97.28839932562906,43.227859926693974,-97.2883993256291,22.1620300054847,-29.413435204881562
0.4,11.371366401326377,-20.152640271839072,12.227030230635716,-35.41178148522457,12.227030230635876,-35.41178148522442,11.371366401326904,-20.152640271839942,60.28462879610243,-96.72397749987675,21.264915270800547,-91.18530289980926,21.264915270820126,-91.18530289980629,60.28462879611019,-96.7239774998697
0.5,19.01653655633453,-28.14929400913708,14.391662717715427,-39.378248359823885,14.391662717716352,-39.378248359825434,19.016536556336867,-28.14929400913539,93.9886636956982,-27.45143974656689,47.06593638127661,-89.66896468841594,47.065936381229946,-89.6689646883627,93.98866369572302,-27.451439746422587
0.6000000000000001,26.92995366845323,-34.875319480241586,19.489229457820425,-46.901350382018556,19.489229457822333,-46.90135038198791,26.929953668711963,-34.875319480197255,80.4031888439514,-55.7773425972456,25.234000584837677,-60.07207286198141,25.234000585547,-60.07207286115029,80.40318885486376,-55.77734259464229
0.7000000000000001,32.42564119741304,-40.90155739203699,21.887380099043373,-56.13577228974075,21.887380098504593,-56.13577228975261,32.42564119842601,-40.901557390741104,42.80316301535215,-47.70633066065453,34.64739682192661,-100.00000000431243,34.64739681473183,-100.00000000431244,42.80316303113843,-47.70633061934441
0.8,38.05489074588362,-50.00744864261319,24.684035477637675,-61.97956308722691,24.684035475409747,-61.979563085387504,38.05489074975711,-50.00744863906476,63.44041446917255,-100.00000000450784,17.050907711234103,-9.802055788909689,17.05090769517301,-9.802055753564906,63.44041451327703,-100.00000000450784
0.899,45.32849362661287,-58.51600764982426,27.983555001896914,-67.2699883984227,27.983554995436798,-67.26998838753914,45.32849364442162,-58.51600764138606,69.38660327566988,-65.33264762874005,67.35769417127489,-100.0000000051249,67.35769417098173,-100.0000000051249,69.38660349976837,-65.33264760318656
1.0,51.60049463519538,-65.90623982549138,35.82627064424564,-69.53460358185815,35.826270722260894,-69.53460373050157,51.600494685201745,-65.90623975296356,63.324903860950656,-87.4122939747469,23.12711622932719,100.00000000165568,23.127116790591298,100.00000000165568,63.3249033344961,-87.41229245117395
1.1,58.32878874498113,-75.3543833879141,42.11190420709533,-68.34316607627734,42.1119041378248,-68.34316608431202,58.328788751399,-75.35438334577442,68.11210588993147,-100.00000000341596,68.87080473230463,4.366877235030462,68.8707964355665,4.366899984057254,68.1121051714706,-100.00000000341596
1.2,65.66822838109145,-83.35725757696856,49.672068730000106,-77.06315088114984,49.672069185872445,-77.06315030303846,65.6682287032645,-83.35725694263824,61.9226564210771,-78.7017544596026,83.97685445130112,-61.74823455451063,83.97684576522684,-61.748255819196864,61.92264628363558,-78.7017723312453
1.3,72.50179118737623,-90.8362763456434,56.8649714821157,-76.95928225851941,56.864971799830265,-76.95928208085242,72.50179050648183,-90.83627672280817,71.56131660155184,-47.78278116996963,68.94426381565995,-64.29398038617533,68.94428116358094,-64.29396310090331,71.56131771216705,-47.78281303504854
1.4,75.59335901270714,-93.10374915498949,61.48067729422369,-74.3009910650402,61.48067607986066,-74.30099505058075,75.59335789167929,-93.10374669028342,30.15921630014011,-37.95486160725572,-0.4194498925354181,9.104142609098517,-0.4193241916332636,9.1038056246395,30.15920631794611,-37.95475291619758
