time,FL_thigh_pos,FL_calf_pos,FR_thigh_pos,FR_calf_pos,RL_thigh_pos,RL_calf_pos,RR_thigh_pos,RR_calf_pos,FL_thigh_vel,FL_calf_vel,FR_thigh_vel,FR_calf_vel,RL_thigh_vel,RL_calf_vel,RR_thigh_vel,RR_calf_vel
0.1,-5.115241445133142e-16,1.0345538928772791e-15,5.536320549468421e-16,-1.0860833808892966e-15,-5.210647401639898e-16,1.0531862548342676e-15,6.436588372222068e-16,-1.26190163609744e-15,-7.852499358014585e-14,1.5449073764314122e-13,7.878242822242741e-14,-1.5275046005804893e-13,-7.968330801070548e-14,1.5675285520007667e-13,8.935254459652438e-14,-1.7339325158389031e-13
0.199,-3.011766284692618e-14,5.907644988485907e-14,3.0057692746629596e-14,-5.846957169439625e-14,-3.0541562233867835e-14,5.990419141485704e-14,3.409665435235748e-14,-6.635638603768741e-14,-7.895190295526145e-13,1.5460122962942774e-12,7.863798195693467e-13,-1.5310864316625527e-12,-8.00552351875261e-13,1.5675558571682358e-12,8.915232747441148e-13,-1.7363885461968877e-12
0.30000000000000004,-4.0425218293008866e-13,7.910862295375657e-13,4.0382480407404353e-13,-7.867295588317047e-13,-4.098902572075657e-13,8.020945849071638e-13,4.578470417100279e-13,-8.922081161896449e-13,-1.0123557739048134e-11,1.9804178628915575e-11,1.0132170943373181e-11,-1.9744268308296182e-11,-1.0264652176606393e-11,2.0079659470267788e-11,1.1485962812449364e-11,-2.2387488904355928e-11
0.4,-4.947091392168481e-12,9.67811548940922e-12,4.9744660234048295e-12,-9.693047355835215e-12,-5.01625976520335e-12,9.813161707455829e-12,5.637578045209804e-12,-1.0987725343026523e-11,-1.234384532333163e-10,2.414891765255509e-10,1.2450169116464095e-10,-2.4259148360311237e-10,-1.251669843672356e-10,2.448639768881708e-10,1.4107249427904084e-10,-2.749444746816929e-10
0.49500000000000005,-5.451781547436259e-11,1.0667086828830949e-10,5.526769346420753e-11,-1.0767430524155684e-10,-5.5283206668690046e-11,1.0816521737443199e-10,6.260511772232488e-11,-1.2199988581841343e-10,-1.3596103357849073e-09,2.6604955306989732e-09,1.3832791344681642e-09,-2.694700256842595e-09,-1.3787328471135484e-09,2.6978301711251415e-09,1.5665976715538754e-09,-3.0526099240358207e-09
0.5990000000000001,-7.53438322170093e-10,1.4746285099747467e-09,7.717076982325078e-10,-1.5030476990847259e-09,-7.640711845739127e-10,1.495387978593363e-09,8.736393996479486e-10,-1.7020578880921041e-09,-1.8784269456557744e-08,3.6769089940848915e-08,1.931937315261383e-08,-3.76238951182399e-08,-1.904991666465812e-08,3.7287735598583805e-08,2.1865993753331373e-08,-4.259587929945843e-08
0.6990000000000001,-9.405170410788065e-09,1.841410280683965e-08,9.742638730331726e-09,-1.8969766244567177e-08,-9.538663224250628e-09,1.8674731989801085e-08,1.102236433601006e-08,-2.1468281560637255e-08,-2.3441417758138862e-07,4.590188458709149e-07,2.439669379752251e-07,-4.749641782231288e-07,-2.3774930811962472e-07,4.655302971062447e-07,2.7593908399348143e-07,-5.37386043664365e-07
0.793,-1.0082894637081146e-07,1.9748342444206678e-07,1.0570837998678717e-07,-2.0575638011962727e-07,-1.0226886252714705e-07,2.002946911493623e-07,1.1951209977961292e-07,-2.327065172645233e-07,-2.512257571475614e-06,4.9213173221554294e-06,2.6477893190872603e-06,-5.153064688395039e-06,-2.548231843022416e-06,4.991552837800925e-06,2.992655715782985e-06,-5.826375589748972e-06
0.895,-1.3552899868719851e-06,2.6557134549943893e-06,1.4422235001546007e-06,-2.806100540592181e-06,-1.3747921787585703e-06,2.69378917655288e-06,1.6291772602372384e-06,-3.1711056310240835e-06,-3.375495041884309e-05,6.615604737644995e-05,3.613740199314398e-05,-7.030049017640396e-05,-3.424212868507911e-05,6.710720522253046e-05,4.0807451589066107e-05,-7.941820872497436e-05
1.0,-1.866284879992402e-05,3.659012272038318e-05,2.022218701856429e-05,-3.932829967539906e-05,-1.8930193875950047e-05,3.711208228395151e-05,2.277554173881256e-05,-4.431342202671352e-05,-0.00046469085390667635,0.000911263809794397,0.0005078711565649763,-0.0009875481709243012,-0.00047119907279623275,0.0009239703351458553,0.0005695599071027814,-0.0011079881381941558
1.096,0.05153598678351821,-0.07030851886749435,0.05198507762315592,-0.07118468579078613,0.05153598599120506,-0.07030851732411683,0.0519850845282695,-0.07118469924042757,1.4643171205538263,-2.1565362743288663,1.4751531520521552,-2.177650210302373,1.4643171508303083,-2.156536333476209,1.4751528902828668,-2.1776496989122296
1.199,0.4484001417877263,-0.7013961581818063,0.45077513748744974,-0.7058697991684036,0.4484001417310217,-0.7013961580809421,0.45077513799055763,-0.7058698000632428,5.77760446993214,-9.107701480792558,5.79345678203137,-9.133457238582785,5.777604470661203,-9.107701482295957,5.79345677563386,-9.13345722538574
1.3,1.1508207742418444,-1.6972976383837273,1.1549303268503948,-1.7032685617397576,1.1508207742007697,-1.6972976383323393,1.1549303272211924,-1.7032685622044457,8.650908355192058,-10.482698567132315,8.680590777823468,-10.492360375892323,8.650908354973069,-10.482698567161837,8.680590779928211,-10.492360375788548
1.3980000000000001,2.5591025293459744,-2.7226393886534246,2.5715869868951597,-2.726444894404517,2.559102528801093,-2.722639388526571,2.5715869919015857,-2.7264448955455958,25.804327681097774,-8.477541264713013,25.920747331465783,-8.349397112221867,25.804327651820586,-8.47754126496627,25.920747591329885,-8.349397107133864
1.5,4.2646467451745576,-2.418067175172433,4.246863715704968,-2.326570104067222,4.264646742125439,-2.418067212134335,4.2468637442463155,-2.326569387693794,-6.465966330955904,12.39602732055239,-7.343118542805414,14.803638823997881,-6.46596634721809,12.396026403228968,-7.343118340795099,14.803656747562641
