timelist,FL_thigh,FL_calf,RL_thigh,RL_calf,RR_thigh,RR_calf,FR_thigh,FR_calf
1.6994991652754592,1.3231235076757417,-1.1430669624015857,0.3103258120870181,-1.5747738978303985,1.3231235076757417,-1.1430669624015857,0.3103258120870181,-1.5747738978303985
1.7028380634390652,1.3280903775651665,-1.1551601427920744,0.3135096390896531,-1.5662031104876715,1.3280903775651665,-1.1551601427920744,0.3135096390896531,-1.5662031104876715
1.7061769616026712,1.333590821635105,-1.169665311866947,0.3186788261250132,-1.5591886005861055,1.333590821635105,-1.169665311866947,0.3186788261250132,-1.5591886005861055
1.7095158597662772,1.3395789489775607,-1.1865333336472248,0.32579211670006597,-1.5537293087675175,1.3395789489775607,-1.1865333336472248,0.32579211670006597,-1.5537293087675175
1.7128547579298832,1.3460013217378541,-1.2057013720191465,0.33479916537468557,-1.5498118263798584,1.3460013217378541,-1.2057013720191465,0.33479916537468557,-1.5498118263798584
1.7161936560934892,1.3527973467895165,-1.227093232775093,0.3456408890207157,-1.5474105777221026,1.3527973467895165,-1.227093232775093,0.3456408890207157,-1.5474105777221026
1.7195325542570952,1.3598997242870963,-1.2506197938766483,0.3582498710930165,-1.5464880893163966,1.3598997242870963,-1.2506197938766483,0.3582498710930165,-1.5464880893163966
1.7228714524207012,1.3672349499337801,-1.2761795211236646,0.37255081611561064,-1.5469953441783428,1.3672349499337801,-1.2761795211236646,0.37255081611561064,-1.5469953441783428
1.7262103505843072,1.3747238674153066,-1.3036590658276357,0.38846105125059477,-1.5488722184619843,1.3747238674153066,-1.3036590658276357,0.38846105125059477,-1.5488722184619843
1.7295492487479132,1.3822822670909916,-1.3329339405255665,0.4058910715038122,-1.5520479972800925,1.3822822670909916,-1.3329339405255665,0.4058910715038122,-1.5520479972800925
1.7328881469115192,1.389821526699282,-1.3638692682354687,0.4247451248314123,-1.556441965947066,1.389821526699282,-1.3638692682354687,0.4247451248314123,-1.556441965947066
1.7362270450751252,1.3972492895314945,-1.3963206002506314,0.4449218331474875,-1.561964072364727,1.3972492895314945,-1.3963206002506314,0.4449218331474875,-1.561964072364727
1.7395659432387314,1.404470175255321,-1.4301347970000466,0.4663148449966203,-1.5685156557742383,1.404470175255321,-1.4301347970000466,0.4663148449966203,-1.5685156557742383
1.7429048414023374,1.4113865183313172,-1.4651509660703845,0.48881351544816976,-1.575990236633999,1.4113865183313172,-1.4651509660703845,0.48881351544816976,-1.575990236633999
1.7462437395659434,1.417899128762504,-1.5012014510934888,0.5123036085927872,-1.584274361956385,1.417899128762504,-1.5012014510934888,0.5123036085927872,-1.584274361956385
1.7495826377295494,1.423908069750908,-1.5381128648553093,0.5366680178772236,-1.5932485000492527,1.423908069750908,-1.5381128648553093,0.5366680178772236,-1.5932485000492527
1.7529215358931554,1.4293134467064752,-1.5757071596798795,0.5617874994019478,-1.602787978263146,1.4293134467064752,-1.5757071596798795,0.5617874994019478,-1.602787978263146
1.7562604340567614,1.4340162019642588,-1.6138027278874687,0.5875414132281827,-1.6127639570453367,1.4340162019642588,-1.6138027278874687,0.5875414132281827,-1.6127639570453367
1.7595993322203674,1.4379189095157097,-1.6522155249212045,0.6138084676972286,-1.6230444333484426,1.4379189095157097,-1.6522155249212045,0.6138084676972286,-1.6230444333484426
1.7629382303839733,1.4409265640496836,-1.690760207582538,0.6404674617555907,-1.6334952662369522,1.4409265640496836,-1.690760207582538,0.6404674617555907,-1.6334952662369522
