time,FL_hip_pos,FL_thigh_pos,FL_calf_pos,FR_hip_pos,FR_thigh_pos,FR_calf_pos,RL_hip_pos,RL_thigh_pos,RL_calf_pos,RR_hip_pos,RR_thigh_pos,RR_calf_pos,FL_hip_vel,FL_thigh_vel,FL_calf_vel,FR_hip_vel,FR_thigh_vel,FR_calf_vel,RL_hip_vel,RL_thigh_vel,RL_calf_vel,RR_hip_vel,RR_thigh_vel,RR_calf_vel,FL_hip_tor,FL_thigh_tor,FL_calf_tor,FR_hip_tor,FR_thigh_tor,FR_calf_tor,RL_hip_tor,RL_thigh_tor,RL_calf_tor,RR_hip_tor,RR_thigh_tor,RR_calf_tor,distance
0.0,-0.030474279430548413,1.2609689983466976,-1.1833812144947509,-0.052963079716781596,0.32719063473819504,-1.6526076002777375,-0.045564958397020607,0.32706098486836177,-1.648940999175861,-0.039161160299021336,1.2563542011342266,-1.1890726634912443,0.16957961805408614,1.1504815248102174,0.3869337773373338,0.009325495309107111,-3.5069023353332835,4.737450773140146,0.14824534168480458,-3.592611798390458,4.830919873355939,0.19615485034906133,4.868448067456304,1.830306410475616,-0.03441644180268916,-0.9537256019467311,-1.0284403596268588,0.5109798065496084,4.823471898866755,0.5405599193518569,0.1331054996782549,4.581750595089181,0.2214319356214176,0.09017040582396152,-8.851958191203323,-4.065596655263248,0.001731311811402847
0.005000000000000782,-0.029684981874808013,1.2670440567628483,-1.1842229970218088,-0.052782315271319415,0.31238153384821615,-1.6303313716270722,-0.04498951709800686,0.311924223181022,-1.6265347711396427,-0.037573141390988794,1.2774807625893185,-1.184457116400506,0.14557084006203957,1.2740762343425638,-0.540325103691603,0.05117324960738452,-2.572879451818821,4.265731352446552,0.09710777068227464,-2.6190961820982497,4.246029890656294,0.39095724052873326,3.7982089345280334,0.33522906949128267,0.005708138624003323,-0.3792226707143853,-0.9517470450111309,0.42547665349842423,5.625278364417466,0.7371510840027184,0.241189580690852,5.732281661692748,0.5503647268732195,-0.33412440430758616,-9.373346222915856,-3.9866417432058654,0.010419987910646356
0.009999999999999787,-0.029096680416202197,1.2740569312431356,-1.1897171384203389,-0.052430163928809094,0.3025997833993482,-1.6096495556057124,-0.04457582498087836,0.30226130205222007,-1.6070812687892668,-0.03521125282699564,1.2935517975084692,-1.1869358097846239,0.09842219532109522,1.5007628029776339,-1.4748340811553182,0.07725471151525556,-1.4993185726550706,3.947825658019158,0.07695993011696571,-1.4574279857166794,3.65167232995785,0.5161897339669301,2.8510716127207756,-1.0320559403489542,0.0941224135198282,-0.10558892809237053,-0.9295318618568027,0.3697922162575804,6.216060583413633,0.6466838391992589,0.28910846848068317,6.18605225402645,0.7565430252789103,-0.6802669396639018,-8.35507751878345,-3.5629693129784927,0.019177037035715827
0.015000000000000568,-0.02873905293880536,1.28239541888946,-1.1998963999191252,-0.052035418027466036,0.2988545772852428,-1.5920313448781351,-0.04418839003204079,0.29865924359577584,-1.590608067847655,-0.03245898784574589,1.3055723844342546,-1.1958688142343519,0.05486964828102969,1.782047316845747,-2.4098005636367654,0.07950851742703684,-0.2497521290365754,3.245661363662098,0.0801000894889094,-0.22754204680960194,3.055926677813708,0.5633553101645624,2.1414533428868707,-2.273786038043337,0.16253287642701353,-0.11241583168575264,-0.9707591265100346,0.36133714542058504,5.950847279124358,0.6418568803194589,0.2862720995810433,6.0302533657161925,0.8039120537394311,-0.7892928411665439,-7.1609121115192576,-2.9908508278136736,0.028022487223863024
0.019999999999999574,-0.02855730700326892,1.2921508112850129,-1.2147439083498277,-0.051639855602295226,0.3012455659953647,-1.5778364972689065,-0.04374099766929119,0.3011026153956693,-1.576963598929462,-0.029675119139295672,1.3148369083377822,-1.2106642902953613,0.02661033651127962,2.059853408063894,-3.341401953172482,0.07847697755274653,0.9525266778900962,2.569729229815729,0.09762167049073786,0.9496535255863056,2.543974638760245,0.5448260731668546,1.6947963200369847,-3.4029873536179145,0.2242393743129249,-0.33471047956285016,-1.0569783195718223,0.3594446009174562,5.353084606259176,0.5277099790766187,0.2505153271003622,5.532687344427273,0.77822527609246,-0.803237589168733,-5.484866497035002,-2.4161066265236837,0.03696061672185458
0.025000000000000355,-0.028440631462138165,1.3031311802428893,-1.2341909245679075,-0.05125504882244923,0.3093130091309654,-1.5670338601765155,-0.04322091428381338,0.30942864006770937,-1.566559430601287,-0.02710387402764343,1.3225556331615662,-1.2307647584050547,0.022722298405150852,2.282462470403458,-4.266088062067411,0.07664398146406656,2.034868526909512,1.8974841483357623,0.1097514395856886,2.0962371647298235,1.8085847978483678,0.4866348855510285,1.4750037725430998,-4.438731841047199,0.23896171781108044,-0.7605360645582815,-1.1787904296634437,0.35926252529636427,4.673543868599861,0.34530099339734655,0.2214797178040141,4.655751571250615,0.5130327558895749,-0.7022310308256218,-3.5980025495765955,-1.8915133086699,0.04598720831756253
0.02999999999999936,-0.028306088282327516,1.3150945576097328,-1.2582209114784588,-0.050884061380176225,0.3225150986616232,-1.5595230934292534,-0.04262168918987834,0.322883052377262,-1.55939204020711,-0.02490830346997587,1.3298328091366862,-1.2557885986622777,0.032592012673681676,2.4546248690536387,-5.161240682329432,0.07257590579359491,3.0265313039919137,1.2376283871295004,0.12575054055827137,3.0696112720113007,1.1828842501497003,0.4063913645765784,1.4610408829719659,-5.370153562486984,0.21787685747590918,-1.2211410714088045,-1.2717726878087703,0.3636888022145659,3.9181380548908704,0.15060423270129064,0.18133804098809003,3.865861962727452,0.3351858829831249,-0.5636996944534007,-2.627384309487113,-1.4575565720797883,0.05509149588601758
0.03500000000000014,-0.02806635478671235,1.3276484616238777,-1.2866292273904418,-0.05052169583792294,0.3401166779341565,-1.5551026672307462,-0.04196991175388858,0.34094003172933773,-1.555418469076619,-0.02310923752263828,1.3373289037415703,-1.2851693095196155,0.062290489942568306,2.529622170431905,-6.027210886167561,0.07682224204298553,3.774613165310214,0.694714684755952,0.1316534553099996,3.9180597234277417,0.5747417891020677,0.3265099641426633,1.5169037696546803,-6.215775927022981,0.1719663575524873,-1.5574905674165525,-1.2973364434661327,0.35157247429325533,2.329199497147952,-0.06674475790331424,0.1588097998500962,3.1268180281034397,0.09291984504087303,-0.46113734864216394,-1.6293230326860364,-1.3655303226843465,0.06426201316418911
0.03999999999999915,-0.027635820918070927,1.3402928746211495,-1.319208217368249,-0.05014527970283053,0.3609486044918185,-1.5540046250790762,-0.041312555402881375,0.36269913953341204,-1.554465495516281,-0.02171772967785826,1.3453091663390047,-1.3186720958959424,0.10058971279745282,2.5208321546687644,-6.828747573994423,0.07152390737500752,4.461293071712384,-0.1003629958543662,0.1320766578023028,4.640258792516789,-0.06836279821753977,0.2506984214348743,1.6630863186921518,-7.010850121900636,0.07517878358580693,-1.9575141646829275,-1.3714768733812726,0.35840498227829454,3.441330834383777,-0.02986090730161539,0.1525713572862376,2.6699062538628073,-0.0032395061948520265,-0.2842195460911648,-1.0940606431559252,-0.9724953351748411,0.0734799952516827
0.04499999999999993,-0.027043888105769097,1.3527410920034775,-1.355587399016809,-0.04982393214904252,0.38566740935812943,-1.5563355060423083,-0.040661355009341996,0.38832509848524766,-1.5573631308149258,-0.02063700098769922,1.354414577107543,-1.3564868259698206,0.1295872483912351,2.4656567819892548,-7.562563967485038,0.059290762031154444,5.255193588361937,-0.6814971737285928,0.1339192206345158,5.465016974539163,-0.8684759534561971,0.1668115512007534,2.0576485083717837,-8.36802858236578,0.011264384275220751,-2.204636069389032,-1.384783731875629,0.3796577974281113,2.8135599256956674,-0.053927659210573076,0.1489335540845308,3.5288687963744003,-0.018825097092134424,-0.22493484365256622,-1.062396355075934,-4.066129992062574,0.08275022179002534
