time,FL_hip_pos,FL_thigh_pos,FL_calf_pos,FR_hip_pos,FR_thigh_pos,FR_calf_pos,RL_hip_pos,RL_thigh_pos,RL_calf_pos,RR_hip_pos,RR_thigh_pos,RR_calf_pos,FL_hip_vel,FL_thigh_vel,FL_calf_vel,FR_hip_vel,FR_thigh_vel,FR_calf_vel,RL_hip_vel,RL_thigh_vel,RL_calf_vel,RR_hip_vel,RR_thigh_vel,RR_calf_vel,FL_hip_tor,FL_thigh_tor,FL_calf_tor,FR_hip_tor,FR_thigh_tor,FR_calf_tor,RL_hip_tor,RL_thigh_tor,RL_calf_tor,RR_hip_tor,RR_thigh_tor,RR_calf_tor,distance
0.0,-0.07127808420277122,1.3008532399721644,-1.1520472538747077,-0.0522094592776395,0.34862687419364935,-1.7187321564760287,-0.05127504906383761,0.3189024183076205,-1.6494486936929544,-0.04464568714269862,1.254694754232768,-1.183557070240305,-0.07155866069556978,1.1058529591926807,0.7125218660695884,-0.07382809590662401,1.1100006985961284,-2.4471050411174193,-0.056244874576605285,-2.723212906395987,5.0339143199370024,0.180426575736723,1.8383042898847686,0.6268725311188776,0.7843395027232792,-10.813214594269706,-9.382060633717826,0.595922688683016,-12.282957247440482,33.5,0.5681276570117373,4.66173969844258,-0.11917064138705591,0.27153255365325396,-1.0421735783028296,-1.2449932266967445,0.0
0.005000000000000782,-0.07164521239427234,1.3068992447098493,-1.1517912611563905,-0.05250774262846433,0.35717618972559895,-1.7311852517061859,-0.05160858306091058,0.3076072039103995,-1.6258978747266009,-0.04372915650196081,1.2639469863806712,-1.1832754287724332,-0.0743239367198628,1.2744855173517904,-0.3900473358168144,-0.051069010247322494,1.9771795495096467,-2.453620567899243,-0.07678250423465645,-1.9513460165212013,4.473498050901708,0.18132515882877748,1.8441196320344142,-0.33919659516171746,0.7896680417712517,-10.442747669314357,-9.210293642930523,0.5797206636031387,-16.206750857969894,33.5,0.5863921638410114,5.16380974586228,-0.2926899391171851,0.25571094621310103,-1.0799163906445863,-1.4079813230907234,0.009244586804321386
0.009999999999999787,-0.0720205497653967,1.3137269096792554,-1.1570168756974741,-0.05270587536862947,0.3677430946738491,-1.7424920340839454,-0.052027125002735354,0.3020884900137602,-1.6110636045921165,-0.042884221853189124,1.2730856408673916,-1.1880512315032066,-0.07531903818287711,1.4226535145773291,-1.4798727031462593,-0.03239828379747317,2.156735333812436,-2.1126069187023893,-0.050247177458333736,0.6869772484355101,-1.7464093463165948,0.15632982362934253,1.8158532087312202,-1.3568611933191221,0.7955245358368447,-9.827810316121454,-8.826420455636473,0.5594570374837693,-19.209902001380357,33.5,0.6210118085310371,5.778084799861277,-0.2402397858950458,0.2650476473868143,-0.7524837380109006,-1.3513482318806007,0.018104534015071394
0.015000000000000568,-0.07232247392764998,1.3201130197454616,-1.1682535791580526,-0.05288011158041234,0.3766042682859431,-1.7520474442630396,-0.05221986873121228,0.3079428590715595,-1.619953345093346,-0.0427951320621132,1.279378266282075,-1.197504417264293,-0.0505439656078286,1.1830680050361353,-2.7683934428153107,-0.0356912076291353,1.5519174087166245,-1.7835337180133086,-0.03049100256243481,1.5418790884921985,-1.8260821303645565,-0.09361093056547863,1.0020570955771797,-2.394583686541252,0.7782053628128662,-8.457885705146385,-7.981198868149408,0.5644923234332568,-17.990749315433682,33.5,0.5565082610079664,-0.3942132980959272,19.120329579241925,0.4620026342234708,1.9852269634384463,-1.510312480045184,0.026493580917938075
0.019999999999999574,-0.07249711744555805,1.325146492772585,-1.1855135958302765,-0.05305680179841228,0.38333762668493077,-1.7602376680173812,-0.052306200978793,0.3189039764626731,-1.6295995595844586,-0.04417217829885834,1.283154332691876,-1.2128369590497003,-0.022739165518908602,0.8148809320491044,-3.5858508915364955,-0.03490802603111992,1.2338945748450585,-1.552573869722882,-0.007841869613926217,2.6207191734352975,-1.9759477321104466,-0.38594503020784027,0.5435197264574394,-3.2679008681401265,0.7477103399744923,-5.538721746493669,-7.468392735349381,0.5654760440152446,-15.873350308519814,33.5,0.5358654382245847,-3.4247790800197575,24.168055933402435,0.8276668131964252,5.6377212876630445,0.6025560252342359,0.034332274839488974
0.025000000000000355,-0.07254809289050512,1.3287992623871914,-1.2098301145807508,-0.053214825097443304,0.38989389192823903,-1.767831858058269,-0.052274107565356644,0.33595138392245233,-1.6402179854992738,-0.04721673309870703,1.2865521368566013,-1.2344797060817756,-0.0005011465147223941,0.6002917664173832,-5.388087157635642,-0.028718368646950154,1.4149381484741008,-1.5131715800837,0.016601854582063008,3.9713114408084933,-2.220432755503346,-0.7384596748727145,0.724692156854074,-4.791600992539497,0.7259820754197682,-3.6035549023060165,-4.575106499383477,0.5608666196213834,-13.921850884629952,33.5,0.5116571075601744,-5.136948968577638,28.188883352545712,1.1565561697309086,6.7258552639635765,0.959311178576284,0.04161804018801263
0.02999999999999936,-0.07248009410015738,1.3304522197108666,-1.240407933593285,-0.05333769568366639,0.3981691981581296,-1.7756283294335558,-0.05211111567452545,0.35898095683637776,-1.651098970477507,-0.05183010441284504,1.2904410380694114,-1.2608501379085961,0.025854307573488673,0.13116152097887396,-6.504457791343424,-0.02198909899937318,1.8201222809799114,-1.5961624803816736,0.042600091900199005,4.667220642295739,-1.917891574481768,-1.0416471652932264,0.7981231484138065,-5.48269333853633,0.7120207097524752,-0.03284594235924976,-1.8783036582806218,0.5553660558360352,-13.059664615028167,33.5,0.4831331218859051,-9.8032820720821,31.16575965611662,1.4865187785231058,8.784454102373385,0.5320522020709753,0.04835107316698384
0.03500000000000014,-0.07266014358868142,1.3301809856109348,-1.2764299739389284,-0.053401026190875896,0.4096710592731268,-1.7839596946573324,-0.05183939059572971,0.37939890905045676,-1.657012939858802,-0.057831024822654474,1.2959932866692834,-1.290914400580952,-0.08960765842923607,-0.13594572673801905,-7.451910118049287,-0.004338608228802943,2.698875164614961,-1.7102016882059505,0.061776583106210925,3.748869072466585,-0.7424077266359665,-1.2862855608433041,1.3811986689786435,-6.343924816804248,0.8162090943160475,4.401711073876713,0.07235781940095976,0.5383488701375592,-12.370050835856587,33.5,0.4566173228510884,-6.169435949741231,28.74201136797755,1.8645958090698522,9.155774819997799,0.9235012267943539,0.0545342430504121
0.03999999999999915,-0.07376321632543015,1.3300431352509197,-1.3149610596401464,-0.053335844206832544,0.4272620534914763,-1.7928656145304551,-0.051482690380854554,0.3963434434878219,-1.6581048256706878,-0.06457786217204574,1.305409730056888,-1.3246756744831574,-0.31925410247273667,0.10984578682654511,-7.865147465847373,0.025551499250641707,4.012573481844361,-1.7679855205756514,0.07723458490355911,3.1884694750967886,0.09339693620755529,-1.3692495272614622,2.2265187068281715,-6.996669039745557,1.056886265727045,6.632386597480333,0.5495839594774061,0.507806942817686,-12.0152324408606,33.5,0.4412070246586454,-3.0723338017469004,26.24511946133806,2.015028148981917,7.934149122461044,0.8728533636716556,0.06024121716431452
0.04499999999999993,-0.07620800654585065,1.3323269254151815,-1.355281691963234,-0.05311128646297073,0.44638479711525547,-1.7987572474420113,-0.051058579923463764,0.41149336985044405,-1.6558818509963313,-0.07123032596511009,1.3192007673576953,-1.3612847467433664,-0.6030409918284826,0.725669004170824,-8.193617602042844,0.0589388105540834,3.735768972263622,-0.780275395963133,0.08929015928432077,2.9754146544827607,0.6346639892023305,-1.2802645166392794,3.1064736867681275,-7.524143840297527,1.3025692770448147,7.1865307958682285,0.5247307391482714,0.4721740540756237,-8.567225473340017,33.5,0.4242489704029879,1.2052268801527184,22.38087764301749,2.012174420811977,5.178142474114466,0.43547416089867497,0.06553988211596895
